ts,open,high,low,close,volume
2026-05-19 21:30:00+00:00,184.582,184.608,184.551,184.563,604
2026-05-19 21:35:00+00:00,184.563,184.585,184.555,184.573,418
2026-05-19 21:40:00+00:00,184.573,184.581,184.559,184.562,306
2026-05-19 21:45:00+00:00,184.562,184.613,184.549,184.611,317
2026-05-19 21:50:00+00:00,184.611,184.618,184.574,184.578,377
2026-05-19 21:55:00+00:00,184.577,184.595,184.543,184.543,558
2026-05-19 22:00:00+00:00,184.543,184.581,184.543,184.561,424
2026-05-19 22:05:00+00:00,184.561,184.579,184.561,184.566,266
2026-05-19 22:10:00+00:00,184.566,184.584,184.551,184.555,290
2026-05-19 22:15:00+00:00,184.555,184.567,184.545,184.553,235
2026-05-19 22:20:00+00:00,184.555,184.568,184.549,184.566,205
2026-05-19 22:25:00+00:00,184.566,184.583,184.563,184.575,251
2026-05-19 22:30:00+00:00,184.575,184.579,184.564,184.573,262
2026-05-19 22:35:00+00:00,184.573,184.585,184.542,184.568,231
2026-05-19 22:40:00+00:00,184.568,184.576,184.551,184.571,231
2026-05-19 22:45:00+00:00,184.571,184.571,184.554,184.558,164
2026-05-19 22:50:00+00:00,184.558,184.581,184.555,184.565,266
2026-05-19 22:55:00+00:00,184.565,184.607,184.56,184.605,356
2026-05-19 23:00:00+00:00,184.601,184.602,184.574,184.601,358
2026-05-19 23:05:00+00:00,184.601,184.612,184.579,184.605,268
2026-05-19 23:10:00+00:00,184.605,184.615,184.599,184.601,171
2026-05-19 23:15:00+00:00,184.601,184.603,184.585,184.594,209
2026-05-19 23:20:00+00:00,184.594,184.609,184.594,184.599,179
2026-05-19 23:25:00+00:00,184.599,184.614,184.588,184.609,188
2026-05-19 23:30:00+00:00,184.607,184.629,184.605,184.627,261
2026-05-19 23:35:00+00:00,184.627,184.631,184.618,184.624,162
2026-05-19 23:40:00+00:00,184.624,184.637,184.618,184.621,211
2026-05-19 23:45:00+00:00,184.621,184.625,184.606,184.616,315
2026-05-19 23:50:00+00:00,184.616,184.638,184.616,184.623,314
2026-05-19 23:55:00+00:00,184.623,184.641,184.609,184.61,370
2026-05-20 00:00:00+00:00,184.471,184.52,184.471,184.509,25
2026-05-20 00:05:00+00:00,184.509,184.509,184.481,184.481,25
2026-05-20 00:10:00+00:00,184.481,184.533,184.449,184.496,21
2026-05-20 00:15:00+00:00,184.496,184.53,184.458,184.501,17
2026-05-20 00:20:00+00:00,184.51,184.588,184.51,184.566,130
2026-05-20 00:25:00+00:00,184.566,184.608,184.564,184.605,120
2026-05-20 00:30:00+00:00,184.607,184.632,184.599,184.618,95
2026-05-20 00:35:00+00:00,184.619,184.634,184.609,184.614,76
2026-05-20 00:40:00+00:00,184.614,184.616,184.605,184.605,14
2026-05-20 00:45:00+00:00,184.605,184.605,184.558,184.589,52
2026-05-20 00:50:00+00:00,184.589,184.623,184.589,184.622,56
2026-05-20 00:55:00+00:00,184.622,184.626,184.598,184.603,35
2026-05-20 01:00:00+00:00,184.603,184.63,184.584,184.618,174
2026-05-20 01:05:00+00:00,184.618,184.627,184.616,184.624,153
2026-05-20 01:10:00+00:00,184.622,184.626,184.616,184.62,75
2026-05-20 01:15:00+00:00,184.62,184.659,184.62,184.658,107
2026-05-20 01:20:00+00:00,184.658,184.681,184.658,184.668,111
2026-05-20 01:25:00+00:00,184.669,184.671,184.658,184.665,51
2026-05-20 01:30:00+00:00,184.666,184.666,184.645,184.659,109
2026-05-20 01:35:00+00:00,184.658,184.663,184.648,184.651,90
2026-05-20 01:40:00+00:00,184.651,184.651,184.637,184.643,81
2026-05-20 01:45:00+00:00,184.643,184.66,184.642,184.656,69
2026-05-20 01:50:00+00:00,184.656,184.66,184.637,184.644,52
2026-05-20 01:55:00+00:00,184.644,184.661,184.639,184.653,121
2026-05-20 02:00:00+00:00,184.653,184.657,184.604,184.62,137
2026-05-20 02:05:00+00:00,184.62,184.634,184.616,184.631,89
2026-05-20 02:10:00+00:00,184.631,184.633,184.625,184.633,136
2026-05-20 02:15:00+00:00,184.633,184.646,184.626,184.646,126
2026-05-20 02:20:00+00:00,184.646,184.652,184.634,184.635,124
2026-05-20 02:25:00+00:00,184.635,184.638,184.624,184.638,91
2026-05-20 02:30:00+00:00,184.638,184.65,184.629,184.642,191
2026-05-20 02:35:00+00:00,184.642,184.643,184.617,184.634,159
2026-05-20 02:40:00+00:00,184.634,184.635,184.619,184.619,66
2026-05-20 02:45:00+00:00,184.619,184.623,184.605,184.611,152
2026-05-20 02:50:00+00:00,184.611,184.623,184.6,184.606,114
2026-05-20 02:55:00+00:00,184.606,184.62,184.593,184.595,188
2026-05-20 03:00:00+00:00,184.595,184.614,184.581,184.604,653
2026-05-20 03:05:00+00:00,184.604,184.622,184.591,184.598,463
2026-05-20 03:10:00+00:00,184.598,184.624,184.598,184.616,536
2026-05-20 03:15:00+00:00,184.616,184.632,184.603,184.62,694
2026-05-20 03:20:00+00:00,184.62,184.639,184.604,184.611,449
2026-05-20 03:25:00+00:00,184.611,184.637,184.611,184.627,583
2026-05-20 03:30:00+00:00,184.627,184.643,184.621,184.635,487
2026-05-20 03:35:00+00:00,184.635,184.638,184.568,184.571,435
2026-05-20 03:40:00+00:00,184.571,184.577,184.557,184.562,318
2026-05-20 03:45:00+00:00,184.562,184.567,184.532,184.534,361
2026-05-20 03:50:00+00:00,184.535,184.557,184.463,184.507,733
2026-05-20 03:55:00+00:00,184.505,184.542,184.445,184.454,667
2026-05-20 04:00:00+00:00,184.455,184.498,184.448,184.474,672
2026-05-20 04:05:00+00:00,184.474,184.489,184.447,184.478,484
2026-05-20 04:10:00+00:00,184.478,184.497,184.462,184.469,457
2026-05-20 04:15:00+00:00,184.469,184.495,184.461,184.478,419
2026-05-20 04:20:00+00:00,184.478,184.493,184.455,184.457,312
2026-05-20 04:25:00+00:00,184.457,184.486,184.445,184.459,382
2026-05-20 04:30:00+00:00,184.459,184.464,184.42,184.457,465
