ts,open,high,low,close,volume,spread
2026-05-07 13:05:00+00:00,4738.545,4741.465,4736.315,4740.905,2478,0.5415072639225276
2026-05-07 13:10:00+00:00,4740.885,4740.995,4730.995,4733.265,2665,0.5089294559099439
2026-05-07 13:15:00+00:00,4733.285,4740.225,4731.155,4740.195,2194,0.5583482224248005
2026-05-07 13:20:00+00:00,4740.225,4744.655,4738.045,4744.575,1986,0.538385196374616
2026-05-07 13:25:00+00:00,4744.455,4746.515,4742.215,4745.175,2157,0.5179675475197111
2026-05-07 13:30:00+00:00,4744.935,4758.035,4743.235,4755.765,3437,0.5291806808263022
2026-05-07 13:35:00+00:00,4755.755,4756.735,4750.755,4752.395,3143,0.5496197900095305
2026-05-07 13:40:00+00:00,4752.415,4752.685,4747.685,4748.315,3132,0.5467413793103446
2026-05-07 13:45:00+00:00,4748.295,4749.215,4739.185,4742.255,3473,0.5533489778289773
2026-05-07 13:50:00+00:00,4741.985,4744.765,4737.135,4743.805,3303,0.5424604904632156
2026-05-07 13:55:00+00:00,4743.765,4748.525,4743.395,4746.115,2982,0.5298480885311851
2026-05-07 14:00:00+00:00,4746.115,4749.395,4742.255,4745.785,3070,0.5504267100977183
2026-05-07 14:05:00+00:00,4745.715,4748.115,4743.775,4747.455,2856,0.5359765406162506
2026-05-07 14:10:00+00:00,4747.675,4753.805,4744.605,4751.725,2927,0.5193102152374575
2026-05-07 14:15:00+00:00,4751.675,4753.765,4740.948,4751.005,2970,0.5582993265993258
2026-05-07 14:20:00+00:00,4751.105,4757.895,4750.175,4757.065,2926,0.5495557074504446
2026-05-07 14:25:00+00:00,4757.235,4759.345,4755.885,4756.495,2612,0.5380681470138129
2026-05-07 14:30:00+00:00,4756.885,4758.745,4747.735,4749.215,2706,0.5361603843311269
2026-05-07 14:35:00+00:00,4748.825,4753.905,4747.475,4753.645,2757,0.5421095393543669
2026-05-07 14:40:00+00:00,4753.595,4756.745,4750.035,4751.658,2517,0.5341517679777571
2026-05-07 14:45:00+00:00,4751.665,4758.375,4750.925,4758.135,2561,0.5519055056618449
2026-05-07 14:50:00+00:00,4758.135,4761.675,4756.105,4760.645,2480,0.5171729838709802
2026-05-07 14:55:00+00:00,4760.615,4763.285,4759.955,4762.575,2092,0.5049608030593011
2026-05-07 15:00:00+00:00,4762.565,4764.595,4757.775,4759.295,2554,0.5330297572435482
2026-05-07 15:05:00+00:00,4759.195,4759.765,4755.805,4758.518,2750,0.5585105454545546
2026-05-07 15:10:00+00:00,4758.505,4761.005,4754.375,4754.635,2692,0.5378016344725202
2026-05-07 15:15:00+00:00,4754.665,4756.035,4753.055,4753.795,2577,0.5670310438494333
2026-05-07 15:20:00+00:00,4753.755,4755.995,4745.545,4747.065,2611,0.576294523171198
2026-05-07 15:25:00+00:00,4746.905,4747.735,4736.255,4739.925,3461,0.5584804969662023
2026-05-07 15:30:00+00:00,4739.885,4746.975,4739.375,4744.485,2999,0.5450270090029956
2026-05-07 15:35:00+00:00,4744.465,4746.515,4741.195,4743.175,2582,0.5436115414407413
2026-05-07 15:40:00+00:00,4743.138,4743.495,4738.825,4738.845,1976,0.5405005060728697
2026-05-07 15:45:00+00:00,4738.735,4739.675,4733.885,4734.795,2733,0.5356143432125875
2026-05-07 15:50:00+00:00,4734.815,4736.935,4728.585,4732.165,2972,0.5851106998654089
2026-05-07 15:55:00+00:00,4732.165,4732.175,4726.255,4729.045,3223,0.5227083462612544
2026-05-07 16:00:00+00:00,4729.165,4729.595,4722.165,4724.005,3463,0.5223349696794728
2026-05-07 16:05:00+00:00,4724.005,4725.035,4716.405,4717.358,3320,0.5411506024096385
2026-05-07 16:10:00+00:00,4717.555,4720.165,4713.285,4715.115,3283,0.5641775814803505
2026-05-07 16:15:00+00:00,4715.105,4715.105,4704.255,4706.235,3682,0.5648025529603622
2026-05-07 16:20:00+00:00,4706.205,4717.735,4706.015,4717.575,3173,0.566016703435224
2026-05-07 16:25:00+00:00,4717.615,4722.835,4717.505,4719.975,2973,0.5475506222670475
2026-05-07 16:30:00+00:00,4719.975,4720.695,4714.155,4719.285,2779,0.5415365239294747
2026-05-07 16:35:00+00:00,4719.365,4719.395,4711.355,4711.885,2953,0.5428310193024005
2026-05-07 16:40:00+00:00,4711.885,4714.395,4710.195,4710.975,2745,0.5677941712203952
2026-05-07 16:45:00+00:00,4710.975,4715.595,4710.265,4714.045,2650,0.5364849056603764
2026-05-07 16:50:00+00:00,4714.085,4717.115,4710.395,4717.035,2527,0.5864091808468661
2026-05-07 16:55:00+00:00,4717.015,4718.075,4712.015,4714.865,2233,0.5866036721898752
2026-05-07 17:00:00+00:00,4714.855,4717.615,4712.255,4716.405,2340,0.566156410256417
