ts,open,high,low,close,volume,spread
2022-05-31 12:10:00+00:00,1850.163,1852.073,1849.698,1851.823,1020,0.4135617647058771
2022-05-31 12:15:00+00:00,1851.823,1852.198,1850.703,1851.723,783,0.40743422733075896
2022-05-31 12:20:00+00:00,1851.698,1852.118,1849.998,1850.327,1051,0.3643967649857233
2022-05-31 12:25:00+00:00,1850.268,1850.348,1847.058,1847.343,992,0.3501663306451668
2022-05-31 12:30:00+00:00,1847.413,1850.218,1847.223,1849.548,1002,0.35831137724550444
2022-05-31 12:35:00+00:00,1849.568,1851.178,1848.908,1850.538,871,0.3681228473019458
2022-05-31 12:40:00+00:00,1850.573,1850.583,1848.568,1848.863,802,0.3909226932668284
2022-05-31 12:45:00+00:00,1848.859,1849.798,1848.518,1848.938,766,0.37287075718015594
2022-05-31 12:50:00+00:00,1848.968,1850.158,1848.534,1848.564,817,0.3741848225214196
2022-05-31 12:55:00+00:00,1848.548,1849.348,1848.548,1848.792,807,0.38245105328376805
2022-05-31 13:00:00+00:00,1848.792,1849.593,1848.228,1848.718,1167,0.3917412167951979
2022-05-31 13:05:00+00:00,1848.738,1849.538,1848.698,1849.258,765,0.39450849673202015
2022-05-31 13:10:00+00:00,1849.218,1850.143,1849.108,1849.753,899,0.3622157953281412
2022-05-31 13:15:00+00:00,1849.748,1851.623,1849.678,1851.028,1134,0.34477865961198595
2022-05-31 13:20:00+00:00,1851.039,1852.613,1851.039,1851.893,1139,0.38513257243196397
2022-05-31 13:25:00+00:00,1851.868,1853.243,1851.553,1851.704,946,0.3699270613107765
2022-05-31 13:30:00+00:00,1851.704,1855.313,1851.494,1853.094,1754,0.3334937286202868
2022-05-31 13:35:00+00:00,1853.094,1854.113,1852.974,1853.793,1267,0.3769652722967572
2022-05-31 13:40:00+00:00,1853.798,1854.363,1851.614,1852.048,1138,0.37025483304042434
2022-05-31 13:45:00+00:00,1852.034,1852.318,1851.078,1852.138,1271,0.350971675845792
2022-05-31 13:50:00+00:00,1852.158,1852.824,1852.014,1852.458,1059,0.3484948064211585
2022-05-31 13:55:00+00:00,1852.494,1852.494,1850.628,1850.848,1211,0.3670379851362429
